employee_id,age,gender,department,job_role,years_experience,years_at_company,years_since_last_promotion,monthly_salary,annual_salary,job_satisfaction,work_life_balance,performance_rating,overtime,commute_distance_km,marital_status,education_field,attrition
2030,20,Female,Customer Support,Support Manager,6,6,1,4520,54300,3,2,3,No,18.5,Married,Engineering,No
2031,38,Male,Sales,Sales Manager,14,3,0,7540,90500,4,4,3,Yes,15.9,Single,Business,No
2032,52,Male,Sales,Sales Manager,9,3,1,5540,66500,3,3,3,No,2.1,Single,Other,No
2033,41,Male,Finance,Accountant,0,0,0,4780,57300,4,1,4,Yes,33.1,Married,Engineering,No
2034,25,Male,Customer Support,Support Associate,15,0,0,4830,58000,2,2,3,No,1.0,Divorced,Other,Yes
2035,38,Female,Customer Support,Support Manager,13,8,1,5300,63600,4,4,3,No,2.4,Married,Engineering,No
2036,20,Female,Engineering,Engineering Manager,3,2,0,7320,87800,1,3,3,No,1.0,Divorced,Marketing,No
2037,39,Male,Customer Support,Support Lead,4,0,0,4420,53100,1,3,2,No,7.4,Single,Business,Yes
2038,20,Male,HR,HR Executive,16,1,0,5850,70200,4,2,3,No,11.1,Single,Other,No
2039,36,Male,Engineering,Software Engineer,14,0,0,8480,101800,4,3,2,No,9.2,Single,Marketing,No
2040,36,Male,Sales,Sales Manager,9,3,2,5620,67500,4,1,3,No,2.8,Married,Other,No
2041,28,Female,Sales,Account Manager,6,3,1,5350,64200,4,2,3,No,5.9,Single,Other,No
2042,31,Female,Marketing,Marketing Associate,11,1,1,6030,72400,3,3,2,No,7.5,Married,Other,No
2043,41,Male,Marketing,Marketing Manager,8,0,0,6820,81800,4,2,4,No,13.2,Married,Other,No
2044,41,Male,Customer Support,Support Manager,20,8,7,7590,91100,4,4,3,No,3.0,Married,Business,No
2045,29,Male,Marketing,Marketing Associate,3,2,0,5420,65100,2,3,3,No,10.2,Married,Other,No
2046,30,Male,HR,HR Executive,7,0,0,4350,52200,2,2,3,No,3.2,Single,HR,No
2047,39,Female,Sales,Sales Executive,1,0,0,5460,65500,3,2,2,Yes,13.7,Single,Marketing,No
2048,56,Female,Engineering,Software Engineer,3,3,1,6350,76200,4,4,4,No,1.9,Single,Business,No
2049,35,Male,Engineering,Software Engineer,11,7,0,6840,82100,2,4,2,No,7.6,Single,Other,No
2050,38,Female,Engineering,Senior Engineer,2,2,0,6160,73900,3,3,3,No,1.0,Single,Engineering,No
2051,35,Male,Engineering,Engineering Manager,13,1,1,9780,117400,1,2,3,No,1.2,Single,Other,Yes
2052,23,Male,Marketing,Marketing Associate,15,0,0,7270,87200,3,2,4,No,8.7,Divorced,Engineering,Yes
2053,37,Male,Sales,Sales Manager,16,12,1,6140,73700,2,1,4,No,11.5,Single,Business,No
2054,31,Male,Finance,Accountant,8,1,0,6600,79200,2,3,1,No,7.8,Married,Business,No
2055,37,Male,Engineering,Software Engineer,0,0,0,6480,77700,3,4,3,No,2.7,Married,Business,No
2056,43,Male,Marketing,Marketing Associate,11,10,10,5920,71100,4,2,3,No,14.1,Divorced,Marketing,No
2057,29,Male,HR,HR Executive,22,4,4,6570,78800,3,4,3,Yes,10.5,Single,Marketing,No
2058,43,Male,Customer Support,Support Manager,7,6,2,5080,60900,3,4,3,No,2.8,Divorced,Business,Yes
2059,28,Female,Sales,Account Manager,11,0,0,6510,78100,2,4,2,Yes,1.2,Single,Business,No
2060,37,Male,Marketing,Content Specialist,8,0,0,5060,60700,3,2,4,No,20.1,Single,Engineering,No
2061,35,Male,Engineering,QA Engineer,16,3,2,10850,130200,4,4,2,No,10.2,Single,Engineering,No
2062,36,Female,Finance,Accountant,7,3,1,5430,65200,4,3,3,No,4.6,Single,Engineering,No
2063,45,Male,Marketing,Marketing Associate,10,0,0,6180,74200,3,4,3,No,14.2,Married,Marketing,Yes
2064,38,Male,Customer Support,Support Associate,1,1,1,3390,40700,3,3,3,No,1.0,Single,HR,No
2065,24,Male,Customer Support,Support Manager,7,0,0,4180,50200,3,4,3,Yes,1.8,Divorced,Business,Yes
2066,42,Female,Engineering,Engineering Manager,10,1,0,8390,100700,4,4,3,No,3.6,Married,Business,No
2067,46,Female,Engineering,QA Engineer,13,6,4,10230,122800,3,2,3,No,4.7,Single,Business,No
2068,48,Female,Customer Support,Support Lead,3,0,0,3620,43400,2,4,3,No,1.0,Single,Marketing,Yes
2069,22,Female,Sales,Sales Executive,10,3,1,6300,75600,1,4,4,No,5.1,Divorced,Engineering,No
2070,52,Male,HR,HR Executive,5,3,0,4650,55800,1,4,3,No,12.1,Divorced,Other,No
2071,34,Female,Engineering,Software Engineer,2,2,2,7240,86900,3,3,2,No,7.0,Married,Other,No
2072,20,Male,Sales,Sales Executive,2,1,1,5580,67000,3,4,3,No,32.4,Single,Marketing,No
2073,30,Female,Engineering,Engineering Manager,0,0,0,7070,84800,4,4,1,No,6.7,Single,HR,No
2074,52,Male,Finance,Finance Manager,11,8,5,7990,95900,3,1,3,Yes,1.0,Divorced,Engineering,No
2075,26,Male,Marketing,Marketing Associate,14,0,0,6380,76500,4,2,3,Yes,3.2,Married,Engineering,Yes
2076,36,Female,Sales,Account Manager,4,1,1,4830,58000,4,3,2,No,3.2,Single,Engineering,No
2077,54,Male,Sales,Sales Executive,9,6,1,4110,49300,4,3,3,No,4.8,Married,Business,No
2078,36,Male,Sales,Sales Manager,9,4,0,5380,64500,2,4,3,No,37.4,Married,HR,No
2079,25,Female,Marketing,Marketing Manager,10,0,0,5580,67000,4,2,4,No,3.8,Single,Engineering,No
2080,29,Female,HR,HR Executive,3,0,0,4470,53600,4,2,3,No,11.7,Married,HR,No
2081,26,Female,HR,HR Manager,0,0,0,4070,48800,3,2,3,Yes,11.0,Single,Other,No
2082,35,Male,Marketing,Marketing Associate,6,0,0,3830,46000,4,2,3,No,3.5,Married,Other,No
2083,40,Male,Sales,Sales Executive,4,1,0,5210,62500,4,3,2,No,1.0,Divorced,Other,No
2084,52,Female,Engineering,Software Engineer,16,2,0,10370,124400,3,4,3,No,4.7,Divorced,Other,No
2085,28,Male,Marketing,Marketing Associate,7,7,3,6630,79600,2,3,3,No,19.9,Single,HR,Yes
2086,42,Male,Engineering,QA Engineer,12,0,0,7500,90000,4,2,3,No,14.1,Single,Other,No
2087,33,Male,Finance,Financial Analyst,10,1,1,8240,98900,3,1,3,Yes,8.0,Married,Engineering,No
2088,51,Female,Marketing,Marketing Associate,4,4,0,5540,66500,4,3,3,No,1.0,Married,Engineering,No
2089,24,Female,Finance,Financial Analyst,0,0,0,4480,53800,3,3,3,Yes,2.4,Married,Marketing,No
2090,41,Female,Engineering,Senior Engineer,9,6,0,8380,100600,4,3,4,No,25.3,Married,HR,No
2091,36,Male,Marketing,Marketing Manager,12,3,0,5220,62600,3,4,3,No,13.8,Married,HR,No
2092,39,Male,Engineering,Senior Engineer,8,0,0,9550,114600,2,1,4,No,5.4,Single,Engineering,No
2093,49,Male,Engineering,Engineering Manager,16,0,0,10260,123100,2,4,3,No,3.9,Divorced,Business,No
2094,28,Male,Marketing,Marketing Associate,9,3,3,5720,68600,3,4,4,No,1.7,Married,Engineering,No
2095,20,Female,Finance,Accountant,17,9,3,6030,72400,2,4,2,Yes,1.9,Married,Business,No
2096,45,Female,Finance,Finance Manager,1,1,1,4980,59800,3,2,3,Yes,8.3,Divorced,Engineering,No
2097,49,Female,Marketing,Marketing Associate,9,4,1,5580,67000,1,2,3,Yes,1.2,Divorced,Business,No
2098,30,Female,HR,HR Executive,5,0,0,4840,58100,1,2,2,Yes,10.5,Single,HR,Yes
2099,44,Female,Marketing,Marketing Manager,9,2,0,5850,70200,2,2,3,No,1.2,Married,Engineering,Yes
2100,35,Male,Marketing,Marketing Manager,10,8,0,5440,65300,3,4,3,Yes,5.0,Married,Other,No
2101,33,Male,HR,HR Manager,5,2,2,4760,57100,2,4,3,No,2.3,Divorced,Business,No
2102,30,Female,Customer Support,Support Lead,3,0,0,3400,40800,3,4,3,No,4.9,Single,HR,No
2103,38,Male,Engineering,Software Engineer,6,0,0,8220,98700,3,2,1,Yes,6.4,Single,Other,No
2104,26,Male,Engineering,Senior Engineer,11,0,0,10600,127200,4,3,1,Yes,6.9,Single,HR,No
2105,37,Male,Customer Support,Support Lead,4,0,0,4490,53900,4,3,2,No,15.0,Married,HR,No
2106,32,Female,Customer Support,Support Manager,8,2,0,6020,72300,4,4,1,No,8.3,Divorced,Business,No
2107,25,Female,Engineering,Software Engineer,6,6,0,6930,83200,4,2,3,Yes,1.8,Single,Engineering,No
2108,21,Male,Finance,Financial Analyst,13,0,0,7270,87200,3,2,3,No,7.3,Divorced,Marketing,Yes
2109,36,Female,Finance,Financial Analyst,4,1,1,5860,70300,3,3,2,No,1.0,Single,Other,No
2110,20,Female,Engineering,Senior Engineer,13,0,0,7390,88700,4,3,4,No,16.8,Divorced,Other,No
2111,45,Female,Sales,Account Manager,8,3,0,5400,64800,2,3,3,Yes,5.9,Divorced,Marketing,No
2112,38,Male,Engineering,Software Engineer,3,3,0,6440,77300,4,2,4,No,1.0,Single,Business,No
2113,25,Male,Finance,Accountant,3,3,0,4990,59900,3,3,3,No,7.9,Married,Business,No
2114,51,Male,Engineering,QA Engineer,10,5,1,7660,91900,4,2,3,Yes,5.5,Single,Engineering,No
2115,42,Female,Engineering,Engineering Manager,7,2,0,8280,99400,3,3,4,No,19.7,Married,Business,No
2116,20,Female,Sales,Account Manager,13,5,5,6740,80900,4,2,3,Yes,9.4,Married,Business,No
2117,51,Female,Finance,Financial Analyst,6,3,0,6480,77700,4,3,3,No,1.7,Divorced,Business,No
2118,20,Male,Marketing,Marketing Associate,4,3,2,5090,61100,3,4,2,No,2.6,Single,Engineering,No
2119,34,Female,Engineering,Engineering Manager,7,5,0,7510,90100,3,3,3,No,2.6,Divorced,Marketing,No
2120,41,Male,Engineering,QA Engineer,11,7,3,8970,107600,3,2,3,Yes,29.2,Married,Business,Yes
2121,28,Male,Engineering,Senior Engineer,1,1,1,8050,96600,1,4,3,Yes,5.9,Married,Engineering,No
2122,39,Male,Engineering,QA Engineer,3,3,1,7720,92600,1,4,3,Yes,8.3,Single,HR,Yes
2123,38,Male,Finance,Financial Analyst,10,10,0,7000,84000,4,1,4,Yes,8.3,Divorced,Marketing,No
2124,30,Male,Engineering,QA Engineer,9,7,0,8680,104200,3,3,4,No,3.0,Single,Engineering,No
2125,33,Male,Finance,Financial Analyst,9,3,1,5630,67600,2,3,2,Yes,5.8,Single,Engineering,No
2126,40,Male,Sales,Sales Executive,2,1,1,4620,55500,4,3,3,No,1.4,Divorced,Business,No
2127,33,Male,Sales,Sales Manager,6,0,0,5540,66500,2,1,3,Yes,23.5,Single,HR,Yes
2128,29,Female,Marketing,Content Specialist,0,0,0,3950,47400,4,1,3,No,1.0,Single,Other,Yes
2129,35,Male,Engineering,Software Engineer,8,3,2,8650,103800,4,3,4,No,4.7,Married,Engineering,No
2130,29,Female,Marketing,Marketing Associate,5,5,0,5390,64700,4,4,4,Yes,1.0,Married,Engineering,No
2131,38,Male,Customer Support,Support Associate,13,3,0,4950,59400,3,2,4,Yes,1.2,Single,Business,No
2132,40,Male,Engineering,QA Engineer,7,5,0,8250,99000,3,3,4,No,1.0,Single,Other,No
2133,45,Male,Engineering,Engineering Manager,6,1,1,9070,108800,4,2,1,Yes,31.3,Married,Business,No
2134,35,Female,Customer Support,Support Lead,4,1,1,3810,45700,3,3,3,No,3.6,Single,Other,Yes
2135,23,Male,Finance,Accountant,9,0,0,7020,84300,3,3,3,No,6.6,Married,Business,No
2136,36,Male,Marketing,Content Specialist,10,4,0,6600,79200,1,1,3,No,5.1,Married,Business,No
2137,27,Female,Engineering,Senior Engineer,6,6,2,8250,99000,4,4,3,Yes,6.3,Single,Engineering,No
2138,27,Female,Sales,Sales Manager,14,1,1,7200,86400,3,4,4,No,4.7,Single,Marketing,No
2139,21,Male,Engineering,Senior Engineer,0,0,0,5530,66400,3,3,4,Yes,1.0,Divorced,Marketing,Yes
2140,41,Female,HR,HR Manager,3,1,0,5590,67100,4,3,3,No,6.3,Married,Marketing,No
2141,43,Female,Marketing,Marketing Manager,11,9,2,5380,64600,4,4,3,No,6.6,Single,Other,No
2142,34,Male,Sales,Sales Manager,7,7,0,5360,64300,2,4,3,Yes,1.0,Single,Engineering,No
2143,44,Female,Engineering,Software Engineer,6,3,0,7800,93600,2,2,3,Yes,21.2,Single,Engineering,No
2144,33,Male,Engineering,Software Engineer,17,1,0,9740,116900,4,3,4,No,11.7,Married,Business,No
2145,39,Male,Sales,Account Manager,7,7,0,5490,65900,3,2,3,No,12.8,Single,Engineering,No
2146,30,Male,Engineering,Engineering Manager,5,3,2,7490,89900,3,4,2,No,3.7,Divorced,Business,No
2147,22,Male,Engineering,QA Engineer,6,6,2,7570,90800,3,3,3,No,3.7,Single,Engineering,No
2148,42,Female,HR,HR Executive,10,0,0,5980,71800,3,3,3,No,2.7,Divorced,Engineering,No
2149,25,Female,Sales,Sales Manager,7,3,0,5310,63700,2,3,1,No,3.5,Single,Business,No
2150,31,Male,Engineering,Engineering Manager,14,7,3,9500,114000,4,3,2,Yes,3.7,Married,Engineering,Yes
2151,36,Female,Finance,Accountant,1,0,0,4700,56400,3,4,3,No,17.2,Divorced,Marketing,No
2152,26,Female,Marketing,Content Specialist,0,0,0,4160,49900,3,3,2,No,23.4,Married,Other,No
2153,33,Male,Marketing,Content Specialist,5,1,0,4760,57100,1,3,3,No,7.9,Married,Business,No
2154,32,Female,Engineering,QA Engineer,12,4,1,9800,117600,3,4,3,No,2.7,Married,Engineering,No
2155,20,Female,Customer Support,Support Lead,4,0,0,4080,48900,2,3,3,No,27.2,Married,Engineering,Yes
2156,26,Female,Customer Support,Support Associate,0,0,0,3920,47000,3,2,3,No,3.5,Divorced,Engineering,No
2157,27,Female,Customer Support,Support Lead,4,0,0,3560,42700,2,4,2,Yes,6.5,Married,Business,No
2158,30,Female,Customer Support,Support Lead,12,2,0,4840,58100,3,3,2,No,10.0,Single,Other,Yes
2159,32,Male,Sales,Account Manager,2,2,0,5530,66400,4,3,1,No,14.4,Married,Business,No
2160,24,Male,Sales,Sales Executive,3,0,0,4820,57900,2,3,3,No,12.4,Single,Other,Yes
2161,23,Male,Engineering,Senior Engineer,11,4,3,8940,107300,3,2,3,Yes,17.0,Single,Other,Yes
2162,31,Male,Customer Support,Support Lead,6,5,5,4850,58200,3,3,4,No,1.0,Married,Business,No
2163,38,Female,HR,HR Manager,0,0,0,4220,50700,1,3,4,Yes,1.0,Divorced,Business,Yes
2164,43,Male,Sales,Account Manager,11,3,3,6560,78700,4,3,4,No,4.4,Single,Business,No
2165,41,Female,Sales,Account Manager,7,0,0,5160,61900,2,3,3,No,3.8,Divorced,Other,Yes
2166,50,Female,Marketing,Marketing Manager,5,0,0,5890,70700,3,3,4,No,4.0,Divorced,HR,Yes
2167,28,Male,Marketing,Marketing Associate,6,5,1,5080,61000,3,4,3,No,5.5,Married,Engineering,No
2168,45,Male,Sales,Sales Executive,9,4,2,4520,54300,3,3,4,No,5.1,Divorced,HR,No
2169,30,Female,Finance,Finance Manager,8,6,4,5310,63700,4,2,4,No,2.5,Married,HR,No
2170,36,Male,Engineering,Senior Engineer,2,2,1,6320,75900,3,2,3,Yes,7.9,Married,Engineering,No
2171,37,Male,Customer Support,Support Associate,9,1,1,4530,54400,2,1,4,No,13.7,Married,Engineering,No
2172,37,Male,Sales,Sales Manager,6,5,0,4780,57400,3,2,3,Yes,1.0,Single,Other,Yes
2173,41,Male,HR,Recruiter,7,0,0,5720,68700,3,4,3,Yes,6.3,Married,Other,No
2174,45,Female,Engineering,QA Engineer,5,5,0,8080,96900,4,4,4,No,8.1,Married,Engineering,No
2175,27,Female,Customer Support,Support Lead,7,3,2,3150,37800,3,4,4,Yes,3.8,Single,Business,No
2176,39,Male,Customer Support,Support Associate,16,1,1,5280,63400,3,3,3,No,6.7,Married,Business,Yes
2177,46,Male,Customer Support,Support Associate,12,1,1,4920,59100,4,3,3,No,4.2,Married,Engineering,No
2178,41,Female,Finance,Finance Manager,13,1,1,8150,97800,2,1,1,Yes,10.6,Single,Marketing,No
2179,33,Female,Engineering,Software Engineer,9,0,0,9080,108900,2,3,3,No,3.1,Divorced,Engineering,No
2180,35,Female,Engineering,Software Engineer,3,3,1,8090,97100,4,3,3,No,2.0,Married,Other,No
2181,28,Female,Sales,Sales Manager,6,0,0,5580,66900,3,3,3,No,20.2,Single,Marketing,No
2182,40,Male,Finance,Financial Analyst,8,2,0,6220,74700,3,3,3,No,18.8,Single,Other,Yes
2183,32,Male,Engineering,Engineering Manager,4,0,0,8380,100500,1,2,4,No,7.0,Married,Other,Yes
2184,31,Female,Customer Support,Support Manager,11,3,0,5070,60800,3,1,3,Yes,6.5,Single,Marketing,Yes
2185,23,Male,Sales,Account Manager,16,14,0,7350,88200,4,3,4,Yes,11.9,Single,Marketing,No
2186,47,Male,Engineering,QA Engineer,10,5,1,8600,103200,2,2,4,No,1.5,Single,Engineering,No
2187,22,Female,Engineering,Engineering Manager,8,6,1,8920,107000,1,1,3,Yes,25.5,Divorced,Business,Yes
2188,50,Female,Sales,Sales Executive,11,2,2,7080,85000,3,2,1,Yes,1.0,Divorced,Marketing,Yes
2189,35,Male,Finance,Accountant,10,10,0,6260,75100,3,2,2,No,14.5,Single,Other,No
2190,34,Male,Finance,Financial Analyst,12,5,0,7250,87000,3,3,2,No,6.4,Married,Engineering,No
2191,37,Female,Customer Support,Support Associate,11,0,0,5480,65700,3,3,3,No,25.0,Single,Engineering,No
2192,38,Female,Customer Support,Support Associate,0,0,0,2920,35100,2,4,3,No,9.1,Married,Business,Yes
2193,20,Male,Engineering,Software Engineer,7,7,0,8780,105400,4,3,4,Yes,1.0,Divorced,Other,No
2194,40,Male,Customer Support,Support Manager,4,0,0,3790,45500,2,1,3,No,8.8,Married,Marketing,Yes
2195,35,Female,Sales,Sales Executive,16,0,0,5780,69400,4,4,3,No,6.5,Married,Business,No
2196,27,Male,Customer Support,Support Lead,2,1,1,3710,44500,3,2,3,No,2.4,Married,HR,Yes
2197,29,Male,HR,Recruiter,7,1,1,4530,54400,3,2,4,No,7.6,Divorced,Marketing,No
2198,20,Female,Sales,Sales Executive,16,2,2,7890,94700,4,2,4,Yes,1.0,Married,Marketing,No
2199,34,Female,Engineering,Engineering Manager,18,6,5,13310,159700,4,4,3,No,2.7,Single,Marketing,No
2200,22,Female,Engineering,Software Engineer,7,7,3,7990,95900,1,3,3,No,12.4,Married,Marketing,Yes
2201,44,Female,Engineering,Software Engineer,16,1,0,9590,115100,3,3,3,No,1.0,Divorced,Business,No
2202,32,Female,HR,Recruiter,13,8,2,6780,81300,1,2,2,No,12.0,Divorced,Marketing,No
2203,32,Male,HR,Recruiter,15,3,1,5050,60600,4,3,3,No,6.3,Divorced,Business,No
2204,36,Male,Engineering,QA Engineer,15,0,0,9240,110900,4,3,3,No,7.4,Married,Marketing,No
2205,36,Male,Finance,Finance Manager,14,8,1,8160,97900,3,2,3,Yes,3.9,Single,Other,No
2206,31,Male,HR,Recruiter,0,0,0,4940,59300,1,3,3,No,4.7,Married,Business,No
2207,32,Male,Customer Support,Support Associate,15,7,1,6580,79000,4,1,3,No,2.3,Single,Other,No
2208,38,Male,Sales,Sales Manager,2,2,2,4420,53100,4,3,4,No,8.4,Married,Marketing,Yes
2209,20,Female,Finance,Finance Manager,6,3,2,6580,78900,2,1,3,Yes,24.9,Married,Business,Yes
2210,37,Female,Engineering,Senior Engineer,6,0,0,8620,103500,3,2,2,Yes,4.7,Married,Business,No
2211,39,Female,Sales,Sales Executive,0,0,0,3900,46800,4,3,3,No,1.7,Married,Engineering,Yes
2212,36,Male,Marketing,Marketing Associate,2,1,0,4090,49100,4,3,2,Yes,28.2,Divorced,Other,Yes
2213,50,Female,Finance,Finance Manager,6,6,1,5640,67700,3,2,3,No,1.0,Divorced,Engineering,No
2214,35,Female,Finance,Finance Manager,5,5,0,5320,63900,1,3,3,No,14.4,Married,Business,No
2215,32,Female,Marketing,Marketing Associate,2,2,1,4810,57700,2,3,3,Yes,1.3,Single,Engineering,Yes
2216,26,Male,Customer Support,Support Associate,5,2,1,3530,42400,3,4,3,No,8.4,Married,HR,No
2217,45,Female,Engineering,Software Engineer,0,0,0,7300,87600,2,1,4,No,1.0,Married,Other,Yes
2218,39,Female,Sales,Sales Executive,5,5,4,5920,71000,3,2,3,No,1.6,Married,Business,No
2219,32,Female,Engineering,Engineering Manager,9,2,2,8330,100000,3,3,3,No,1.3,Married,Marketing,No
2220,23,Male,Engineering,Engineering Manager,11,4,4,8280,99400,1,2,4,Yes,20.2,Single,Engineering,Yes
2221,43,Male,Engineering,QA Engineer,0,0,0,7320,87800,4,4,4,No,7.3,Married,HR,No
2222,28,Male,Sales,Account Manager,3,3,0,4560,54700,1,4,3,No,9.0,Married,Other,No
2223,53,Male,Marketing,Content Specialist,17,0,0,8420,101100,4,3,3,No,1.0,Single,Engineering,No
2224,42,Female,Marketing,Content Specialist,10,0,0,6700,80400,1,3,2,No,3.2,Divorced,Business,No
2225,41,Male,HR,HR Executive,12,2,0,6440,77300,4,3,4,No,35.5,Single,Business,No
2226,44,Male,Marketing,Marketing Associate,5,5,1,5000,60000,3,3,4,No,11.2,Married,Marketing,No
2227,32,Female,Engineering,Senior Engineer,6,3,0,8510,102100,4,2,4,No,12.3,Married,Other,No
2228,41,Male,Engineering,Senior Engineer,11,0,0,9840,118100,4,3,3,Yes,14.2,Single,Business,No
2229,30,Female,Sales,Sales Executive,6,0,0,5320,63800,4,3,3,Yes,14.8,Divorced,Other,No
2230,28,Male,Marketing,Marketing Associate,11,1,0,5420,65000,1,4,3,No,6.1,Married,Other,Yes
2231,35,Female,Sales,Sales Executive,9,0,0,5680,68200,4,3,3,No,6.5,Married,Business,No
2232,41,Female,Engineering,Engineering Manager,8,1,0,8060,96700,4,4,3,No,9.2,Divorced,Other,No
2233,29,Male,Engineering,Software Engineer,2,2,2,8400,100800,4,4,3,Yes,3.9,Married,HR,No
2234,42,Male,Sales,Sales Executive,9,3,3,6320,75900,1,1,2,No,7.4,Single,Other,Yes
2235,25,Male,Marketing,Marketing Associate,14,0,0,7200,86400,4,2,3,Yes,1.2,Single,Business,No
2236,26,Female,Engineering,Software Engineer,6,2,2,8320,99900,4,2,4,No,20.7,Married,Business,No
2237,33,Male,Engineering,Engineering Manager,7,4,1,10240,122900,1,1,1,No,1.7,Married,HR,No
2238,47,Male,Sales,Sales Executive,6,4,0,5280,63300,2,3,3,No,15.2,Single,Engineering,No
2239,30,Female,HR,HR Executive,6,6,0,5580,66900,2,4,3,No,7.2,Single,Engineering,No
2240,31,Male,Customer Support,Support Associate,3,2,2,3250,39000,3,2,4,No,2.6,Single,HR,No
2241,29,Male,Engineering,Senior Engineer,10,0,0,9210,110500,3,3,3,No,22.7,Married,Engineering,No
2242,34,Female,Sales,Sales Executive,10,3,0,5910,70900,4,4,4,No,2.4,Divorced,HR,No
2243,42,Male,Engineering,Engineering Manager,10,8,1,9130,109600,3,4,4,No,11.3,Married,Business,No
2244,46,Male,Customer Support,Support Lead,3,0,0,3650,43800,2,3,3,No,11.3,Married,Business,No
2245,38,Male,Finance,Financial Analyst,0,0,0,5440,65300,1,2,2,No,23.5,Single,Marketing,Yes
2246,39,Male,Sales,Sales Executive,14,8,3,6400,76800,4,4,2,No,22.3,Single,Marketing,No
2247,32,Male,Sales,Sales Manager,6,4,0,5990,71900,2,3,2,No,3.8,Single,HR,No
2248,32,Female,Sales,Account Manager,10,2,1,5020,60200,4,3,3,No,7.4,Divorced,Other,Yes
2249,20,Male,Customer Support,Support Manager,11,0,0,5230,62800,4,3,3,No,8.9,Single,Engineering,No
2250,45,Male,Finance,Finance Manager,11,4,0,6240,74900,1,3,3,No,6.8,Married,Other,No
2251,50,Male,Sales,Sales Manager,3,1,0,4960,59500,4,3,3,No,14.7,Married,Engineering,No
2252,34,Female,HR,HR Executive,14,2,0,5840,70100,3,3,3,No,5.4,Single,Engineering,No
2253,32,Male,Engineering,Engineering Manager,13,1,0,9290,111500,4,3,3,Yes,20.2,Married,Marketing,No
2254,40,Female,Finance,Accountant,7,7,0,5830,70000,4,1,3,Yes,1.1,Single,Engineering,No
2255,32,Female,Engineering,Senior Engineer,18,1,1,10270,123200,3,2,4,No,6.8,Single,Marketing,No
2256,39,Male,Customer Support,Support Lead,3,2,0,3280,39300,3,3,2,No,1.0,Single,Marketing,No
2257,30,Female,Marketing,Marketing Associate,15,11,10,6370,76400,3,4,2,No,7.4,Married,Other,No
2258,37,Male,Finance,Accountant,6,0,0,6460,77500,3,4,3,No,19.9,Divorced,Engineering,No
2259,40,Male,Sales,Sales Executive,5,5,2,5680,68100,3,2,3,No,20.1,Divorced,Marketing,No
2260,36,Male,Marketing,Marketing Manager,8,7,0,6720,80700,2,2,3,No,1.0,Married,Business,No
2261,38,Male,Marketing,Marketing Manager,9,4,0,5680,68200,4,3,1,No,2.4,Single,Other,No
2262,44,Male,Finance,Finance Manager,2,2,2,5310,63700,3,3,2,No,21.3,Married,Business,No
2263,31,Male,Engineering,QA Engineer,11,0,0,8720,104600,3,3,2,No,24.3,Single,Engineering,No
2264,21,Female,Engineering,Engineering Manager,11,0,0,8280,99400,2,3,3,No,1.3,Divorced,Business,No
2265,36,Female,Sales,Sales Executive,5,0,0,5910,70900,1,2,3,Yes,41.9,Married,Business,No
2266,34,Female,Marketing,Content Specialist,9,0,0,8070,96800,3,4,3,No,10.5,Single,Business,No
2267,44,Male,Customer Support,Support Lead,9,7,3,3920,47100,4,2,2,Yes,4.6,Single,Engineering,No
2268,40,Male,Marketing,Marketing Manager,12,0,0,8010,96100,3,3,3,No,5.5,Divorced,Marketing,No
2269,20,Female,Sales,Sales Executive,14,0,0,5260,63100,3,2,2,No,1.0,Single,Engineering,No
2270,38,Male,Finance,Finance Manager,3,2,0,5540,66500,2,3,3,No,1.0,Single,Business,Yes
2271,45,Female,HR,HR Manager,10,0,0,6050,72600,4,3,3,No,5.0,Married,Engineering,No
2272,42,Female,HR,HR Executive,3,3,3,4280,51300,4,3,3,Yes,1.0,Married,Marketing,No
2273,32,Male,Customer Support,Support Manager,2,0,0,3360,40300,1,3,3,No,21.6,Married,Business,Yes
2274,36,Male,Marketing,Content Specialist,9,6,0,4860,58300,1,2,3,No,3.4,Married,Marketing,Yes
2275,35,Male,Customer Support,Support Associate,18,3,3,7350,88200,1,4,3,Yes,1.0,Single,Marketing,No
2276,31,Male,Engineering,Software Engineer,9,0,0,9910,118900,2,2,3,No,16.8,Divorced,HR,No
2277,29,Female,Sales,Sales Manager,13,1,0,7180,86100,1,2,4,Yes,8.3,Single,Other,Yes
2278,48,Male,Engineering,Senior Engineer,0,0,0,6070,72800,3,3,3,Yes,12.7,Married,Engineering,No
2279,35,Male,Engineering,QA Engineer,4,1,0,7650,91800,3,2,3,Yes,3.7,Single,Business,No
2280,29,Male,Engineering,QA Engineer,0,0,0,7270,87200,4,3,4,No,4.3,Single,Engineering,No
2281,39,Female,Engineering,Senior Engineer,11,10,0,8830,106000,2,3,4,No,1.0,Divorced,Business,No
2282,33,Male,Customer Support,Support Manager,5,0,0,4510,54100,3,4,4,Yes,16.4,Married,Business,No
2283,37,Female,Finance,Financial Analyst,4,2,1,6440,77300,2,2,3,No,5.9,Single,Business,Yes
2284,30,Female,Sales,Account Manager,11,6,0,7760,93100,3,1,3,No,1.0,Married,HR,No
2285,34,Female,Sales,Sales Executive,10,3,1,5600,67200,3,4,4,No,4.3,Single,Business,No
2286,30,Female,Customer Support,Support Associate,13,5,1,5060,60700,4,3,4,Yes,1.7,Single,Marketing,Yes
2287,30,Male,Finance,Accountant,9,3,0,5640,67700,3,4,4,Yes,21.8,Married,Engineering,No
